Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,label_conflict,Review_Clean,Review_Preprocessed,Sentiment_Label,Emotion_Label
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,Kota Tangerang,339000,4.9,9739,4643,1,"respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. PAYAH....!!!",Negative,Anger,False,"respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. payah.!",respon kirim sangat lambat status sengaja rubah kirim tidak batas waktu batal otomatis barang tidak kirim kirim status ubah jadi kirim resi keluar hari baru kurir hasil pickup barang payah,0,0
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,Kota Tangerang,339000,4.9,9739,4643,1,Barang Ga bisa dipake ...lampunya Ga nyala dan sensornya rusak..,Negative,Anger,False,barang ga bisa dipake .lampunya ga nyala dan sensornya rusak.,barang ga dipake lampu ga nyala sensor rusak,0,0
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,Kota Tangerang,339000,4.9,9739,4643,3,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",Negative,Sadness,False,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",bagi magnet rekat tidak lekat sempurna jadi tempel lampu jatuh cukup kecewa bagi magnet wadah ga lekat kuat jdnya buat rusak lampu kalau jatuh lantai,0,2
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Jakarta Utara,18370,4.8,33503,3666,1,"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Negative,Fear,False,"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, saya beli 2 tetapi lampu mati satu dan tidak lengkap",tidak recommend banget layan ngk bagus tidak sesuai foto beli lampu mati satu tidak lengkap,0,1
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Jakarta Utara,18370,4.8,33503,3666,1,"Barang ada yg tidak dikirim, penjual janji akan dikirim pada saat sy order berikutnya. Tetapi sampai order ke2 dateng tidak disertakan juga kekurangan barangnya. Penipu sellernya.",Negative,Anger,False,"barang ada yg tidak dikirim, penjual janji akan dikirim pada saat sy order berikutnya. tetapi sampai order ke2 dateng tidak disertakan juga kekurangan barangnya. penipu sellernya.",barang yg tidak kirim jual janji kirim sy order ikut order dateng tidak serta kurang barang tipu sellernya,0,0
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Jakarta Utara,18370,4.8,33503,3666,1,"Barang yg dikirim tidak dicoba terlebih dulu sehingga ada 1 pcs yg tidak berfungsi,mau diretur ongkir nya lebih mahal dr harga barang,jadi kecewa",Negative,Sadness,False,"barang yg dikirim tidak dicoba terlebih dulu sehingga ada 1 pcs yg tidak berfungsi,mau diretur ongkir nya lebih mahal dr harga barang,jadi kecewa",barang yg kirim tidak coba lebih dulu pcs yg tidak fungsi mau retur ongkir nya lebih mahal dr harga barang jadi kecewa,0,2
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Jakarta Utara,18370,4.8,33503,3666,1,"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Negative,Sadness,False,"barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",barang gak fungsi kalo mau kirim cek dulu bos senter gak hidup udah cas hari packing tidak bagus jadi bungkus yg pecah,0,2
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Jakarta Utara,18370,4.8,33503,3666,1,"Harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. Utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",Negative,Fear,False,"harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online. utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah.",harga murah fisik terima gaa sesuai harap lampu gagang gaa fungsi zoom besar kecil gaa fungsi lebih parah udah kasih waktu jam jawab keluh via chat seller slow slow aja padahal online utamain puas langgan jangan nyari untung semata gaa bakal berkah,0,1
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Jakarta Barat,605000,4.9,5777,3016,1,Jelek! Silikon pelindungnya setelah ditekuk gampang pecah jadi sobek gitu. Kualitas lamounya juga tidak sebaik yg saya bayangkan. Jauh dibawah kualitasnya philips.,Negative,Anger,False,jelek! silikon pelindungnya setelah ditekuk gampang pecah jadi sobek gitu. kualitas lamounya juga tidak sebaik yg saya bayangkan. jauh dibawah kualitasnya philips.,jelek silikon lindung tekuk gampang pecah jadi sobek gitu kualitas lamounya tidak baik yg bayang jauh bawah kualitas philips,0,0
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Jakarta Barat,605000,4.9,5777,3016,1,"Barang sangat jelek, tidak fungsi, klaim tetap rusak. Mendingan jangan beli.",Negative,Anger,False,"barang sangat jelek, tidak fungsi, klaim tetap rusak. mendingan jangan beli.",barang sangat jelek tidak fungsi klaim tetap rusak mending jangan beli,0,0
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Jakarta Barat,605000,4.9,5777,3016,3,barangnya ada yg sobek diujung nya jadi macet ketika dinyalakan,Negative,Sadness,False,barangnya ada yg sobek diujung nya jadi macet ketika dinyalakan,barang yg sobek ujung nya jadi macet nyala,0,2
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Jakarta Timur,42500,4.9,7796,2781,1,"lampu sudah di charge ga bisa menyala sama sekali padahal baru beli,saya KECEWA SEKALI!!!PENJUAL NO RESPON!!!!",Negative,Anger,False,"lampu sudah di charge ga bisa menyala sama sekali padahal baru beli,saya kecewa sekali!penjual no respon!",lampu charge ga nyala sama sekali padahal baru beli kecewa sekali jual no respon,0,0
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Jakarta Timur,42500,4.9,7796,2781,1,di keterangannya kuat 8 jam....eh baru aja 1 jam juga belum udah redup para,Negative,Sadness,False,di keterangannya kuat 8 jam.eh baru aja 1 jam juga belum udah redup para,terang kuat jam eh baru aja jam belum udah redup,0,2
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Jakarta Timur,42500,4.9,7796,2781,3,Untuk sekelas official store ini paling kacau sih packingnya. Bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. Mending kalau ada tambah opsi bubble wrap.,Negative,Sadness,False,untuk sekelas official store ini paling kacau sih packingnya. bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. mending kalau ada tambah opsi bubble wrap.,kelas official store paling kacau sih packingnya bener cuma plastik item tipis kualitas trash bag dilakban asal asal mending kalau tambah opsi bubble wrap,0,2
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Jakarta Timur,42500,4.9,7796,2781,2,gada 2 jam uda redup padahal cas nya seharian sebelum pemakaian pertama,Negative,Sadness,False,gada 2 jam uda redup padahal cas nya seharian sebelum pemakaian pertama,gada jam uda redup padahal cas nya hari pakai pertama,0,2
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,Jakarta Pusat,39000,4.7,20610,5765,1,"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",Negative,Fear,False,"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",gak rekomendasi beli sini masalah seller ga jawab pesan tadi ga mau pakai fitur komplain tokped gw kira seller bakal mau tanggung jawab pesan otomatis selesai belum balas buat ajar aja buat beli barang kaya gacha kalau ga untung barang jelek ga dituker,0,1
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,Jakarta Pusat,39000,4.7,20610,5765,1,lampu nya nyala... tapi Bentar aja tahan nya... habis itu mati... terus di colon lagi hidup... Trus Bentar aja mati... ngak tau salahnya dimana...,Negative,Sadness,False,lampu nya nyala. tapi bentar aja tahan nya. habis itu mati. terus di colon lagi hidup. trus bentar aja mati. ngak tau salahnya dimana.,lampu nya nyala bentar aja tahan nya habis mati terus colon hidup trus bentar aja mati ngak tau salah,0,2
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,Jakarta Pusat,39000,4.7,20610,5765,1,"Barang rusak, ga bisa nyala sama sekali. sebaiknya di coba dulu sebelum dikirim.",Negative,Anger,False,"barang rusak, ga bisa nyala sama sekali. sebaiknya di coba dulu sebelum dikirim.",barang rusak ga nyala sama sekali baik coba dulu kirim,0,0
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,Jakarta Pusat,39000,4.7,20610,5765,1,"1 lampu rusak tidak bisa hidup dr awal, 1 lampu lg mati dan tdk bisa hidup setelah dipakai sehari.",Negative,Fear,False,"1 lampu rusak tidak bisa hidup dr awal, 1 lampu lg mati dan tdk bisa hidup setelah dipakai sehari.",lampu rusak tidak hidup dr awal lampu lg mati tdk hidup pakai hari,0,1
Kids and Baby Fashion,SK-C19 Ikat Rambut Karet Pita Anak 18 in 1 Jepit Rambut Anak Aksesoris - Pink Tua,Kab. Tangerang,21499,4.9,1373,351,3,Ada 2 aksesoris yang ga ada...sama 1 yang rusak...kan harus nya ada 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,Negative,Fear,False,ada 2 aksesoris yang ga ada.sama 1 yang rusak.kan harus nya ada 18 pcs.in cuma 16 pcs.lain kali tolong d check dlu ya.,aksesoris ga sama rusak kan nya pcs in cuma pcs kali check dlu,0,1
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,Jakarta Barat,27500,4.9,1467,775,3,di minta warna dusty sma abu abu di kirim abu abu ama pink,Negative,Sadness,False,di minta warna dusty sma abu abu di kirim abu abu ama pink,minta warna dusty sma abu abu kirim abu abu ama pink,0,2
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,Jakarta Pusat,29000,4.8,610,259,3,"pengiriman lama, jam ok semoga awet",Negative,Anger,False,"pengiriman lama, jam ok semoga awet",kirim lama jam moga awet,0,0
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,3,klo mau kirim barang sebaiknya di cek dulu gan saya beli 2 yg satu mati untuk saya harga segitu lumayan,Negative,Sadness,False,klo mau kirim barang sebaiknya di cek dulu gan saya beli 2 yg satu mati untuk saya harga segitu lumayan,klo mau kirim barang baik cek dulu gan beli yg satu mati harga segitu lumayan,0,2
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",Jakarta Utara,9000,4.9,15200,1727,2,box nya gak di rakit,Negative,Sadness,False,box nya gak di rakit,box nya gak rakit,0,2
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",Jakarta Utara,9000,4.9,15200,1727,1,tdk sesuai pesanan,Negative,Fear,False,tdk sesuai pesanan,tdk sesuai pesan,0,1
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,Jakarta Barat,27500,4.9,1467,775,1,"Hati-hati kalo beli barang di toko ini, deskripsi penjual dan real barang datangnya harus jelas di lihat. Bacain aja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang yang baik.",Negative,Fear,False,"hati-hati kalo beli barang di toko ini, deskripsi penjual dan real barang datangnya harus jelas di lihat. bacain aja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang yang baik.",hati hati kalo beli barang toko deskripsi jual real barang datang jelas lihat bacain aja tiap beli bintang komentar produk respon jual gimana chat jual ga cermin orang baik,0,1
Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 60",Jakarta Barat,39900,4.9,2007,801,2,barang yang dikirim tidak sesuai walaupun tidak ada seharusnya 2 warna jangan satu warna,Negative,Fear,False,barang yang dikirim tidak sesuai walaupun tidak ada seharusnya 2 warna jangan satu warna,barang kirim tidak sesuai walaupun tidak warna jangan satu warna,0,1
Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 61",Jakarta Barat,39900,4.9,2007,801,1,"beli 6 pieces dgn catatan 6 warna yg berbeda tapi datang dgn warna yg sama kesemuanya,",Negative,Sadness,False,"beli 6 pieces dgn catatan 6 warna yg berbeda tapi datang dgn warna yg sama kesemuanya,",beli pieces dgn catat warna yg beda datang dgn warna yg sama semua,0,2
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,Jakarta Pusat,29000,4.8,610,259,2,"tidak sesuai dengan yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",Negative,Fear,False,"tidak sesuai dengan yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",tidak sesuai yg pes harus hitam merah kirim lama,0,1
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,Jakarta Pusat,29000,4.8,610,259,1,minta pink sama merah d kirim merah semua... untung anaknya mau...seller arogan.. jualnya memaksa... saya mau warna yg sesuai ... kapok deh gak lagi lagi,Negative,Sadness,False,minta pink sama merah d kirim merah semua. untung anaknya mau.seller arogan. jualnya memaksa. saya mau warna yg sesuai . kapok deh gak lagi lagi,minta pink sama merah kirim merah semua untung anak mau seller arogan jual paksa mau warna yg sesuai kapok deh gak,0,2
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,2,"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",Negative,Anger,False,"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",kamera jelek banget deskripsi kata walkie talkie nyata ga bs response jual sangat lambat ga dapet sim card malah ganti kaos kaki,0,0
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,1,semua mengecewakan,Negative,Sadness,False,semua mengecewakan,semua kecewa,0,2
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,2,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.,Negative,Sadness,False,sudah 3 kali ganti kartu. sinyalnya tidak ada terus. sekali sinyal ada ngak bisa telp dan menerima telp.,kali ganti kartu sinyal tidak terus sekali sinyal ngak telp terima telp,0,2
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Jakarta Pusat,179000,4.4,318,154,1,"jam tangan nya rusak, ga bisa dipakai sampai rumah. anak sy menangis dan kecewa",Negative,Sadness,False,"jam tangan nya rusak, ga bisa dipakai sampai rumah. anak sy menangis dan kecewa",jam tangan nya rusak ga pakai rumah anak sy menang kecewa,0,2
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 7",Kab. Bandung,40500,4.8,475,264,3,celananya kekecilan sayang amet,Negative,Sadness,False,celananya kekecilan sayang amet,celana kecil sayang amet,0,2
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 8",Kab. Bandung,40500,4.8,475,264,2,celanany ga masuk k kaki anak saya...padahal pesannya udh d naikan 1 ukuran....,Negative,Sadness,False,celanany ga masuk k kaki anak saya.padahal pesannya udh d naikan 1 ukuran.,celanany ga masuk kaki anak padahal pesan udh naik ukur,0,2
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 9",Kab. Bandung,40500,4.8,475,264,2,barang tidak sesuai no ya besar tp nyatanya kecil,Negative,Fear,False,barang tidak sesuai no ya besar tp nyatanya kecil,barang tidak sesuai no besar tp nyata kecil,0,1
